date,state,tot_cases,new_case,tot_death,conf_death,new_death,total_vaccinations,people_vaccinated,people_fully_vaccinated_per_hundred,total_vaccinations_per_hundred,people_fully_vaccinated,people_vaccinated_per_hundred,distributed_per_hundred,daily_vaccinations,daily_vaccinations_per_million,share_doses_used
2021-01-20,GA,836649,8205,12778,11411.0,196,397048.0,356010.0,0.33,3.74,35029.0,3.35,10.15,28327.0,2668.0,0.369
2021-02-13,PA,892344,4088,23072,,113,1678229.0,1269266.0,3.15,13.11,403898.0,9.91,20.95,48534.0,3791.0,0.626
2021-02-09,TX,2504556,13329,39001,,301,3436180.0,2589885.0,2.91,11.85,843836.0,8.93,15.84,134278.0,4631.0,0.748
2021-01-30,KS,274685,0,3779,,0,206520.0,168343.0,1.26,7.09,36738.0,5.78,14.19,8802.0,3021.0,0.5
2021-03-08,HI,27072,41,442,,0,452988.0,280866.0,12.35,31.99,174927.0,19.84,42.24,9049.0,6391.0,0.757
2021-02-06,KS,281562,0,4101,,0,280252.0,218170.0,2.07,9.62,60203.0,7.49,16.9,10533.0,3615.0,0.569
2021-02-09,PA,876913,4088,22620,,149,1478180.0,1134099.0,2.66,11.55,340234.0,8.86,18.14,46034.0,3596.0,0.636
2021-02-25,TN,770940,1994,11321,9098.0,55,1210159.0,802161.0,5.9,17.72,402729.0,11.75,26.17,27973.0,4096.0,0.677
2021-03-07,GA,1023487,1709,17906,15598.0,1,2366573.0,1420643.0,8.47,22.29,899669.0,13.38,32.38,42017.0,3957.0,0.688
2021-02-19,GA,980411,3679,16610,14530.0,207,1720789.0,1158554.0,4.97,16.21,527556.0,10.91,21.53,63968.0,6025.0,0.753
2021-01-30,OK,393251,2775,3558,3197.0,42,410305.0,339382.0,1.73,10.37,68510.0,8.58,15.03,15071.0,3809.0,0.69
2021-03-08,SD,113596,7,1901,1543.0,1,326272.0,213168.0,12.86,36.88,113754.0,24.1,45.17,6314.0,7137.0,0.816
2021-02-03,IA,321836,1218,4975,,56,266777.0,199242.0,2.04,8.46,64234.0,6.31,14.16,8940.0,2834.0,0.597
2021-02-09,PR,96494,92,1897,1603.0,4,314047.0,236882.0,2.37,9.83,75814.0,7.42,19.75,8658.0,2711.0,0.498
2021-02-10,MA,530941,1920,15111,14903.0,82,883945.0,687093.0,2.83,12.82,194968.0,9.97,20.22,36924.0,5357.0,0.634
2021-02-12,PR,97313,389,1915,1619.0,8,336959.0,248934.0,2.71,10.55,86660.0,7.79,22.12,6991.0,2189.0,0.47700000000000004
2021-01-12,PA,733429,7275,18080,,227,341948.0,266288.0,0.08,2.67,10591.0,2.08,7.61,,,0.35100000000000003
2021-01-17,AK,50296,279,228,,0,,,,,,,,4369.0,5972.0,
2021-03-09,TX,2694726,5313,44650,,167,7299866.0,4574899.0,8.49,25.18,2460920.0,15.78,33.44,191891.0,6618.0,0.753
2021-03-06,UT,374438,570,1975,1919.0,5,832435.0,483717.0,6.6,25.97,211460.0,15.09,30.98,20651.0,6441.0,0.838
2021-03-07,AR,324818,165,5319,,22,765260.0,487494.0,9.07,25.36,273608.0,16.15,36.06,16564.0,5489.0,0.703
2021-02-14,IA,329120,401,5236,,0,456512.0,335771.0,3.66,14.47,115407.0,10.64,18.94,18300.0,5800.0,0.764
2021-03-02,WV,132184,136,2301,,1,536534.0,324863.0,11.81,29.94,211589.0,18.13,35.97,9413.0,5252.0,0.8320000000000001
2021-01-13,AS,3,0,0,,0,2577.0,1193.0,0.65,4.63,362.0,2.14,19.12,453.0,8134.0,0.242
2021-01-20,PR,88728,215,1732,1447.0,15,136630.0,112524.0,0.73,4.28,23428.0,3.52,9.78,7457.0,2335.0,0.43700000000000006
2021-01-31,OH,895792,3011,11175,9955.0,54,954013.0,789605.0,1.4,8.16,163622.0,6.76,13.29,43844.0,3751.0,0.614
2021-02-10,AR,309940,1092,5174,,26,418054.0,311339.0,3.44,13.85,103669.0,10.32,19.28,13658.0,4526.0,0.718
2021-01-26,NM,170296,600,3171,,14,210136.0,171579.0,1.71,10.02,35823.0,8.18,12.91,10284.0,4905.0,0.7759999999999999
2021-02-21,TX,2588101,4484,41343,,130,4673868.0,3267255.0,4.83,16.12,1400924.0,11.27,19.5,77160.0,2661.0,0.8270000000000001
2021-03-03,FL,1888725,5860,31267,,132,5167346.0,3297947.0,8.54,24.06,1833883.0,15.36,33.11,94949.0,4421.0,0.727
2021-01-15,UT,320102,2543,1472,1433.0,12,128210.0,114504.0,0.33,4.0,10534.0,3.57,8.36,10995.0,3430.0,0.478
2021-02-02,TN,731360,2173,9900,8068.0,147,631885.0,450633.0,2.63,9.25,179546.0,6.6,14.51,23422.0,3430.0,0.638
2021-01-25,TN,710427,1710,8970,7431.0,111,462646.0,361767.0,1.46,6.77,99842.0,5.3,12.28,17565.0,2572.0,0.552
2021-02-13,NM,180289,565,3516,,14,399911.0,276820.0,5.65,19.07,118379.0,13.2,20.5,11043.0,5267.0,0.93
2021-01-17,MA,458207,4283,13580,13372.0,67,,,,,,,,16789.0,2436.0,
2021-02-14,AK,54282,0,280,,0,183831.0,126381.0,7.81,25.13,57117.0,17.28,37.12,5393.0,7372.0,0.677
2021-01-28,AS,3,0,0,,0,9085.0,8133.0,1.71,16.31,950.0,14.6,33.13,489.0,8781.0,0.49200000000000005
2021-01-15,SD,104937,425,1629,1316.0,15,57103.0,47389.0,1.09,6.45,9666.0,5.36,10.59,2802.0,3167.0,0.61
2021-03-05,GA,1019509,2081,17815,15526.0,65,2253011.0,1361276.0,7.98,21.22,847033.0,12.82,31.83,34177.0,3219.0,0.667
2021-02-06,UT,353700,1211,1733,1684.0,5,400285.0,284458.0,2.75,12.49,88190.0,8.87,15.39,16255.0,5070.0,0.8109999999999999
2021-02-05,MA,520044,2982,14771,14563.0,74,685074.0,539877.0,2.08,9.94,143690.0,7.83,18.1,23510.0,3411.0,0.5489999999999999
2021-02-25,PA,922990,2356,23868,,81,2489919.0,1765921.0,5.59,19.45,716193.0,13.79,28.49,69590.0,5436.0,0.6829999999999999
2021-02-28,OH,967422,1268,17297,14709.0,60,2599806.0,1691901.0,7.7,22.24,899625.0,14.47,28.25,65588.0,5611.0,0.787
2021-02-24,AR,317396,803,5387,,10,554466.0,378225.0,5.72,18.37,172653.0,12.53,27.06,9645.0,3196.0,0.679
2021-01-18,AR,272263,1141,4343,,32,,,,,,,,15910.0,5272.0,
2021-02-22,KS,291715,883,4643,,29,514728.0,359269.0,5.2,17.67,151375.0,12.33,22.17,17302.0,5939.0,0.797
2021-03-02,AK,56428,89,299,,2,269941.0,168315.0,13.81,36.9,101000.0,23.01,50.95,4288.0,5862.0,0.7240000000000001
2021-02-18,MA,544723,1803,15581,15373.0,61,1214821.0,912258.0,4.35,17.63,299871.0,13.24,22.14,41458.0,6015.0,0.7959999999999999
2021-03-08,TX,2689413,2595,44483,,32,7071506.0,4406573.0,8.25,24.39,2392254.0,15.2,31.9,214144.0,7385.0,0.764
2021-02-14,MA,539151,1820,15384,15176.0,60,1085584.0,823429.0,3.77,15.75,259760.0,11.95,21.81,43617.0,6328.0,0.722
2021-01-16,FL,1531830,11886,24004,,205,,,,,,,,75010.0,3492.0,
2021-02-27,FL,1868769,5316,30734,,110,4822353.0,3095704.0,7.88,22.45,1693485.0,14.41,29.39,88065.0,4100.0,0.764
2021-01-29,IA,317689,1005,4577,,45,224347.0,174655.0,1.48,7.11,46785.0,5.54,12.63,7677.0,2433.0,0.563
2021-02-22,OH,955378,1611,16874,14351.0,58,2196607.0,1503346.0,5.89,18.79,688163.0,12.86,21.55,64736.0,5538.0,0.872
2021-01-17,KS,256134,0,3502,,0,,,,,,,,5968.0,2049.0,
2021-02-28,UT,371235,465,1935,1879.0,6,688505.0,391955.0,5.54,21.48,177561.0,12.23,25.61,11132.0,3472.0,0.8390000000000001
2021-01-29,CO,393421,1722,5594,4882.0,25,521879.0,409939.0,1.88,9.06,108507.0,7.12,14.12,20657.0,3587.0,0.642
2021-03-07,CO,436602,840,5989,5256.0,3,1626499.0,1047214.0,9.86,28.24,567689.0,18.18,35.07,36417.0,6324.0,0.805
2021-01-30,IA,318556,867,4651,,74,237874.0,182537.0,1.66,7.54,52324.0,5.79,13.25,8252.0,2615.0,0.569
2021-02-15,AR,313348,320,5275,,10,,,,,,,,10903.0,3613.0,
2021-03-05,SD,113229,164,1896,1538.0,0,304382.0,198660.0,11.92,34.41,105483.0,22.46,44.25,6404.0,7239.0,0.778
2021-01-29,AK,52335,185,260,,0,110396.0,88654.0,2.95,15.09,21593.0,12.12,26.29,4186.0,5722.0,0.574
2021-02-26,PR,100044,184,2032,1729.0,9,536377.0,348306.0,5.84,16.79,186526.0,10.91,31.16,12517.0,3919.0,0.539
2021-02-16,OH,943291,2026,16453,14000.0,59,1794982.0,1308980.0,4.13,15.36,482839.0,11.2,20.11,60179.0,5148.0,0.764
2021-02-10,PA,880291,3378,22745,,125,1538058.0,1176825.0,2.79,12.01,356869.0,9.19,19.04,54281.0,4240.0,0.631
2021-02-04,TN,736370,3154,10202,8279.0,169,684242.0,477784.0,2.99,10.02,204419.0,7.0,15.97,24885.0,3644.0,0.628
2021-01-25,PA,807867,3934,20664,,55,776799.0,639526.0,1.06,6.07,135939.0,5.0,12.22,36636.0,2862.0,0.49700000000000005
2021-02-14,NY,871661,4194,17346,,60,2925186.0,2007952.0,4.28,15.04,833444.0,10.32,20.4,84046.0,4320.0,0.737
2021-03-04,CO,433021,1351,5974,5238.0,4,1494910.0,972301.0,8.91,25.96,513187.0,16.88,33.57,28668.0,4978.0,0.773
2021-02-21,SD,111304,139,1863,1511.0,4,232725.0,156792.0,8.56,26.31,75719.0,17.72,30.18,10357.0,11707.0,0.872
2021-01-28,OK,388215,2614,3483,3139.0,49,363253.0,308458.0,1.33,9.18,52465.0,7.8,14.99,13688.0,3459.0,0.613
2021-03-09,UT,375669,560,1990,1934.0,13,880032.0,512666.0,7.38,27.45,236663.0,15.99,32.88,22533.0,7028.0,0.835
2021-02-07,KS,281562,0,4101,,0,296284.0,228774.0,2.25,10.17,65559.0,7.85,16.9,10688.0,3669.0,0.602
2021-01-25,NM,169696,491,3157,,12,204670.0,166530.0,1.69,9.76,35507.0,7.94,12.26,10890.0,5194.0,0.7959999999999999
2021-02-25,WV,130813,431,2290,,5,485535.0,300110.0,10.34,27.09,185374.0,16.75,31.71,11715.0,6537.0,0.8540000000000001
2021-01-17,PR,87939,558,1703,1420.0,0,,,,,,,,8455.0,2647.0,
2021-01-12,FL,1476484,14526,23227,,156,633440.0,586741.0,0.19,2.95,41725.0,2.73,7.8,,,0.37799999999999995
2021-01-29,PR,93406,438,1823,1536.0,11,224303.0,174840.0,1.51,7.02,48196.0,5.47,16.62,8968.0,2808.0,0.423
2021-01-30,WV,120340,873,2015,,9,256401.0,191225.0,3.64,14.31,65165.0,10.67,17.03,8794.0,4907.0,0.84
2021-02-08,WV,125106,398,2131,,2,323387.0,218266.0,5.84,18.04,104711.0,12.18,19.92,9009.0,5027.0,0.9059999999999999
2021-03-11,AK,57677,228,301,,0,313365.0,190712.0,16.7,42.84,122197.0,26.07,63.27,5211.0,7123.0,0.677
2021-02-19,SD,111018,147,1853,1501.0,6,218198.0,148976.0,7.81,24.66,69083.0,16.84,29.71,9933.0,11228.0,0.83
2021-02-02,FL,1705632,10332,26822,,137,2048143.0,1712327.0,1.53,9.54,329176.0,7.97,17.03,67522.0,3144.0,0.56
2021-01-15,KS,256134,4093,3502,,147,97779.0,83293.0,0.46,3.36,13496.0,2.86,9.03,6504.0,2233.0,0.37200000000000005
2021-02-24,AS,4,0,0,,0,19739.0,11738.0,14.33,35.45,7979.0,21.08,52.88,496.0,8907.0,0.67
2021-01-23,SD,106963,247,1696,1369.0,12,77200.0,60982.0,1.83,8.73,16164.0,6.89,12.05,2728.0,3084.0,0.7240000000000001
2021-01-19,AK,50572,125,229,,1,66331.0,55434.0,1.48,9.07,10802.0,7.58,20.57,4356.0,5955.0,0.441
2021-01-20,TX,2166283,31255,32844,,450,1471746.0,1282998.0,0.65,5.08,187503.0,4.42,8.8,70529.0,2432.0,0.5770000000000001
2021-01-27,TN,715806,3400,9316,7667.0,154,487632.0,374108.0,1.65,7.14,112362.0,5.48,12.98,18443.0,2701.0,0.55
2021-03-02,GA,1011807,3147,17480,15209.0,104,2085047.0,1290937.0,7.07,19.64,750985.0,12.16,28.89,29231.0,2753.0,0.68
2021-03-08,TN,783904,420,11556,9286.0,9,1659254.0,1058354.0,8.39,24.3,573256.0,15.5,33.97,37799.0,5535.0,0.715
2021-03-09,WV,133856,229,2326,,1,606345.0,367001.0,12.91,33.83,231295.0,20.48,43.14,9973.0,5565.0,0.784
2021-02-12,SD,110068,209,1831,1482.0,2,148670.0,103076.0,5.14,16.81,45505.0,11.65,20.58,3868.0,4372.0,0.8170000000000001
2021-02-26,AK,55989,103,287,,0,254334.0,161333.0,12.63,34.77,92407.0,22.05,45.44,5444.0,7442.0,0.765
2021-02-12,OH,934742,3305,15136,13005.0,2559,1540491.0,1162381.0,3.21,13.18,375675.0,9.94,19.62,51893.0,4439.0,0.672
2021-02-03,SD,108639,208,1782,1435.0,3,110967.0,79025.0,3.6,12.54,31863.0,8.93,16.68,3426.0,3873.0,0.752
2021-01-27,UT,340684,2009,1620,1576.0,7,239807.0,201134.0,0.94,7.48,30065.0,6.27,12.3,8288.0,2585.0,0.608
2021-03-03,OH,972605,2022,17189,17189.0,0,2790056.0,1801523.0,8.37,23.87,978945.0,15.41,31.54,71704.0,6134.0,0.757
2021-02-26,SD,112107,143,1879,1525.0,7,259553.0,172181.0,9.85,29.34,87148.0,19.46,36.09,5908.0,6678.0,0.813
2021-02-22,PA,915018,1521,23614,,17,2358058.0,1699219.0,5.09,18.42,651588.0,13.27,23.35,75797.0,5921.0,0.789
2021-01-21,WV,112617,940,1849,,13,167548.0,135950.0,1.76,9.35,31587.0,7.59,12.93,6984.0,3897.0,0.723
2021-01-31,FL,1689700,7604,26479,,119,1959626.0,1656005.0,1.39,9.12,297584.0,7.71,15.81,59262.0,2759.0,0.5770000000000001
2021-03-10,AS,4,0,0,,0,23696.0,15085.0,15.63,42.55,8706.0,27.09,77.59,374.0,6716.0,0.5479999999999999
2021-02-05,GA,932912,4842,14858,13146.0,102,1051622.0,860543.0,1.59,9.9,169163.0,8.11,15.9,34476.0,3247.0,0.623
2021-01-18,NY,719918,6957,14814,,116,,,,,,,,60012.0,3085.0,
2021-01-17,NM,163637,744,2932,,22,,,,,,,,8098.0,3862.0,
2021-02-10,TN,750409,2947,10731,8652.0,100,839686.0,577121.0,3.8,12.3,259283.0,8.45,17.94,25981.0,3804.0,0.685
2021-01-28,TN,717583,1777,9417,7737.0,101,510050.0,385682.0,1.8,7.47,123116.0,5.65,13.76,19197.0,2811.0,0.5429999999999999
2021-02-03,KS,278915,2247,3895,,86,241156.0,192026.0,1.63,8.28,47394.0,6.59,16.16,10395.0,3568.0,0.512
2021-02-03,GA,922364,4924,14587,12907.0,137,975038.0,813214.0,1.33,9.18,140900.0,7.66,15.43,37453.0,3528.0,0.595
2021-03-04,OH,974480,1875,17189,17189.0,0,2850454.0,1836564.0,8.58,24.39,1003486.0,15.71,32.66,71267.0,6097.0,0.747
2021-02-25,PR,99860,241,2023,1720.0,7,510041.0,336310.0,5.39,15.97,172198.0,10.53,30.43,14569.0,4562.0,0.525
2021-01-12,PR,84639,212,1659,1379.0,14,74559.0,61486.0,0.24,2.33,7666.0,1.93,8.68,,,0.26899999999999996
2021-03-08,WV,133627,182,2325,,0,602407.0,363952.0,12.84,33.61,230156.0,20.31,40.37,9765.0,5449.0,0.833
2021-03-06,OK,430395,354,4715,4126.0,42,1246152.0,788330.0,11.37,31.49,449798.0,19.92,44.01,28451.0,7190.0,0.716
2021-01-19,NY,727080,7162,14937,,123,1000319.0,884908.0,0.53,5.14,102187.0,4.55,9.69,60112.0,3090.0,0.531
2021-01-21,HI,24079,112,325,,3,79414.0,63282.0,1.14,5.61,16132.0,4.47,13.4,4490.0,3171.0,0.419
2021-02-18,AR,314445,253,5323,,10,490737.0,346623.0,4.66,16.26,140662.0,11.49,22.01,8562.0,2837.0,0.7390000000000001
2021-02-09,NM,178280,413,3430,,18,346064.0,253534.0,4.23,16.5,88738.0,12.09,19.34,9778.0,4663.0,0.853
2021-01-26,NY,778552,5983,15729,,111,1453972.0,1245215.0,0.98,7.47,189791.0,6.4,12.35,64808.0,3331.0,0.605
2021-02-20,AK,55198,0,286,,0,227403.0,148299.0,10.75,31.09,78623.0,20.27,41.0,7466.0,10206.0,0.758
2021-03-01,CO,429839,1536,5952,5218.0,1,1412910.0,925066.0,8.33,24.54,479662.0,16.06,29.53,25887.0,4495.0,0.831
2021-01-15,WV,106649,1430,1733,,31,134207.0,113034.0,1.18,7.49,21162.0,6.31,11.47,10292.0,5743.0,0.653
2021-01-15,IA,303120,1296,4257,,6,120983.0,108056.0,0.34,3.83,10742.0,3.42,8.53,7431.0,2355.0,0.45
2021-02-06,NY,838229,5902,16781,,95,2225316.0,1661253.0,2.41,11.44,468747.0,8.54,17.37,61912.0,3183.0,0.659
2021-02-27,NM,184888,152,3700,,15,678087.0,439875.0,11.02,32.34,231157.0,20.98,35.23,14167.0,6756.0,0.9179999999999999
2021-02-10,SD,109580,175,1815,1469.0,6,136438.0,94744.0,4.7,15.42,41607.0,10.71,19.59,3639.0,4113.0,0.787
2021-02-09,KS,282960,0,4197,,0,305574.0,233494.0,2.41,10.49,70115.0,8.01,16.9,10625.0,3647.0,0.621
2021-02-20,NM,182475,425,3610,,11,578916.0,386679.0,8.88,27.61,186104.0,18.44,28.9,25572.0,12196.0,0.955
2021-02-07,WV,124708,518,2129,,10,322046.0,217613.0,5.8,17.97,104023.0,12.14,19.92,8896.0,4964.0,0.902
2021-02-24,TX,2613792,7517,41980,,339,4923960.0,3362877.0,5.36,16.98,1554957.0,11.6,24.8,87380.0,3014.0,0.685
2021-02-18,PA,905995,3345,23413,,94,2002786.0,1478146.0,4.05,15.64,518285.0,11.55,21.33,58330.0,4556.0,0.733
2021-01-27,HI,24744,94,401,,3,97692.0,79147.0,1.31,6.9,18544.0,5.59,15.36,3678.0,2598.0,0.449
2021-03-06,FL,1905185,4587,31620,,98,5688357.0,3641725.0,9.34,26.48,2006907.0,16.96,36.18,123715.0,5760.0,0.732
2021-02-01,GA,912479,3034,14242,12613.0,44,930517.0,785487.0,1.18,8.76,125548.0,7.4,13.65,46636.0,4392.0,0.642
2021-03-11,MA,573879,1589,16426,16218.0,42,2376322.0,1608665.0,11.26,34.48,776259.0,23.34,41.49,62186.0,9022.0,0.831
2021-02-11,PR,96924,288,1907,1612.0,5,336959.0,248934.0,2.71,10.55,86660.0,7.79,22.12,8377.0,2623.0,0.47700000000000004
2021-02-23,FL,1844228,5483,30213,,148,4406005.0,2884231.0,6.95,20.51,1492758.0,13.43,25.53,115287.0,5368.0,0.804
2021-03-04,AK,56745,140,299,,0,276891.0,172050.0,14.24,37.85,104193.0,23.52,55.93,3905.0,5338.0,0.677
2021-03-03,NM,185898,356,3753,,13,735930.0,472126.0,12.19,35.1,255621.0,22.52,39.19,16752.0,7989.0,0.895
2021-02-26,PA,926336,3346,23937,,69,2562627.0,1804835.0,5.86,20.02,749659.0,14.1,29.74,53951.0,4214.0,0.6729999999999999
2021-02-26,IA,335588,688,5463,,25,654074.0,487097.0,5.09,20.73,160663.0,15.44,27.65,14481.0,4590.0,0.75
2021-01-20,FL,1571840,11825,24578,,142,1239975.0,1125338.0,0.52,5.77,111763.0,5.24,11.85,76368.0,3556.0,0.48700000000000004
2021-01-25,TX,2246845,6319,34394,,72,1804006.0,1532381.0,0.93,6.22,270118.0,5.28,10.59,65851.0,2271.0,0.5870000000000001
2021-02-21,AR,315514,284,5357,,9,528467.0,367436.0,5.22,17.51,157511.0,12.18,22.91,7990.0,2648.0,0.764
2021-02-07,FL,1745655,6379,27732,,133,2607527.0,1965590.0,2.93,12.14,629556.0,9.15,17.66,92557.0,4309.0,0.688
2021-01-16,AR,270178,2543,4293,,30,,,,,,,,20865.0,6914.0,
2021-01-19,NM,164954,691,2975,,17,138150.0,112450.0,1.11,6.59,23236.0,5.36,9.76,8559.0,4082.0,0.675
2021-02-21,MA,549540,1316,15716,15508.0,46,1426512.0,1054948.0,5.33,20.7,367709.0,15.31,25.2,48704.0,7066.0,0.821
2021-02-28,GA,1006521,2334,17295,15068.0,1,2072451.0,1282033.0,7.04,19.52,747388.0,12.07,27.14,31656.0,2982.0,0.7190000000000001
2021-01-15,TN,676039,5557,8311,6970.0,79,303338.0,264912.0,0.55,4.44,37800.0,3.88,9.63,17360.0,2542.0,0.461
2021-02-06,IA,323937,428,5108,,41,308527.0,224437.0,2.56,9.78,80640.0,7.11,16.18,10093.0,3199.0,0.604
2021-02-11,HI,25905,84,421,,1,200618.0,150648.0,3.53,14.17,49969.0,10.64,21.77,7073.0,4996.0,0.6509999999999999
2021-01-24,PA,803933,3976,20609,,83,744591.0,611359.0,1.03,5.82,131908.0,4.78,12.22,35472.0,2771.0,0.47600000000000003
2021-02-27,AS,4,0,0,,0,20338.0,12276.0,14.43,36.52,8037.0,22.04,52.88,371.0,6662.0,0.691
2021-02-19,OH,949695,2306,16693,14204.0,82,1999736.0,1432292.0,4.82,17.11,563650.0,12.25,21.42,65606.0,5613.0,0.799
2021-02-14,NM,180571,282,3529,,13,419882.0,286538.0,6.12,20.02,128316.0,13.67,20.5,12584.0,6001.0,0.977
2021-01-20,UT,328308,2087,1517,1476.0,10,181792.0,159814.0,0.51,5.67,16272.0,4.98,9.97,11108.0,3465.0,0.569
2021-03-02,FL,1882865,7047,31135,,136,5077891.0,3243667.0,8.38,23.64,1799607.0,15.1,31.4,95984.0,4469.0,0.753
2021-02-17,TX,2571063,3766,40717,,72,4312301.0,3059756.0,4.31,14.87,1249085.0,10.55,17.63,106240.0,3664.0,0.843
2021-02-11,UT,358581,1242,1774,1720.0,9,510267.0,307059.0,3.3,15.92,105704.0,9.58,18.08,22400.0,6987.0,0.88
2021-01-26,IA,314411,896,4492,,4,197982.0,162795.0,1.03,6.28,32547.0,5.16,11.46,7575.0,2401.0,0.5479999999999999
2021-01-16,UT,322252,2150,1485,1445.0,13,,,,,,,,10433.0,3254.0,
2021-02-21,NY,894600,3226,17711,,37,3621973.0,2369520.0,6.0,18.62,1167934.0,12.18,21.44,99541.0,5117.0,0.868
2021-02-03,TX,2433110,17620,37288,,418,2652896.0,2086493.0,1.95,9.15,564433.0,7.2,14.54,96932.0,3343.0,0.629
2021-02-13,KS,286102,0,4364,,0,367891.0,273430.0,3.14,12.63,91577.0,9.39,19.98,12520.0,4298.0,0.632
2021-02-16,UT,362347,591,1797,1738.0,1,532635.0,314844.0,3.68,16.61,118086.0,9.82,18.86,3195.0,997.0,0.8809999999999999
2021-02-08,CO,406276,987,5733,5020.0,2,751960.0,539961.0,3.61,13.06,207951.0,9.38,17.21,23168.0,4023.0,0.759
2021-02-24,NY,903336,2826,17846,,48,3821059.0,2457363.0,6.57,19.64,1279059.0,12.63,27.5,91830.0,4720.0,0.7140000000000001
2021-01-17,WV,108821,697,1776,,15,,,,,,,,8020.0,4475.0,
2021-02-23,TN,767315,1226,11198,9007.0,45,1139836.0,767826.0,5.38,16.69,367249.0,11.24,22.87,20978.0,3072.0,0.73
2021-01-27,GA,885605,6384,13643,12135.0,161,712866.0,622905.0,0.71,6.71,75360.0,5.87,13.3,45117.0,4249.0,0.505
2021-01-31,OK,394694,1443,3576,3209.0,18,437985.0,356891.0,1.98,11.07,78459.0,9.02,15.03,16454.0,4158.0,0.736
2021-01-31,IA,319247,691,4901,,250,252202.0,190689.0,1.85,7.99,58367.0,6.04,13.25,8717.0,2763.0,0.603
2021-01-14,HI,23305,164,315,,6,47985.0,,,3.39,,,10.89,7251.0,5121.0,0.311
2021-02-15,OK,417349,517,4071,3601.0,20,,,,,,,,14633.0,3698.0,
2021-01-13,KS,252041,4539,3355,,100,85650.0,58477.0,0.43,2.94,12470.0,2.01,8.96,7382.0,2534.0,0.32799999999999996
2021-02-14,TX,2560060,6933,40527,,149,4133747.0,2970596.0,4.0,14.26,1159996.0,10.24,17.59,126730.0,4371.0,0.8109999999999999
2021-02-14,KS,286102,0,4364,,0,389983.0,287680.0,3.41,13.39,99392.0,9.87,19.98,13386.0,4595.0,0.67
2021-02-28,MA,560198,1428,16004,15796.0,52,1735916.0,1230781.0,7.26,25.19,500616.0,17.86,30.35,44201.0,6413.0,0.83
2021-02-18,AK,55009,210,286,,0,199151.0,133491.0,8.92,27.22,65245.0,18.25,37.12,5268.0,7201.0,0.733
2021-01-21,OK,370669,3005,3197,2913.0,47,267434.0,230902.0,0.88,6.76,34706.0,5.84,12.4,11453.0,2894.0,0.545
2021-01-19,IA,306679,1057,4332,,8,144955.0,130042.0,0.4,4.59,12629.0,4.12,8.53,6609.0,2095.0,0.539
2021-01-25,MA,489298,3477,14097,13889.0,45,433615.0,368358.0,0.94,6.29,64648.0,5.34,12.47,18595.0,2698.0,0.505
2021-02-25,KS,292837,0,4724,,0,542433.0,373244.0,5.66,18.62,164940.0,12.81,28.82,17801.0,6110.0,0.6459999999999999
2021-02-08,AS,3,0,0,,0,12259.0,9779.0,4.45,22.01,2478.0,17.56,52.88,214.0,3843.0,0.41600000000000004
2021-01-26,GA,879221,8393,13482,11996.0,179,668589.0,591385.0,0.61,6.3,64989.0,5.57,12.34,50893.0,4793.0,0.51
2021-02-07,HI,25712,73,415,,2,187048.0,137230.0,2.86,13.21,40514.0,9.69,18.58,8254.0,5830.0,0.711
2021-02-06,PR,95839,484,1883,1590.0,11,299694.0,229133.0,2.17,9.38,69224.0,7.17,19.54,9091.0,2847.0,0.48
2021-02-25,MA,555520,1928,15865,15657.0,33,1576657.0,1144241.0,6.21,22.87,428265.0,16.6,29.38,51691.0,7500.0,0.779
2021-02-19,CO,418695,1280,5878,5148.0,14,1132448.0,780757.0,6.0,19.66,345623.0,13.56,23.14,41118.0,7140.0,0.85
2021-03-11,AR,326040,340,5410,,28,800091.0,514556.0,9.47,26.51,285811.0,17.05,40.07,13675.0,4531.0,0.662
2021-01-26,OH,872918,4262,10856,9678.0,88,708026.0,627390.0,0.69,6.06,80329.0,5.37,12.04,33706.0,2884.0,0.503
2021-03-11,KS,297229,0,4851,,0,796242.0,548492.0,9.78,27.33,284796.0,18.83,41.42,19300.0,6625.0,0.66
2021-03-05,FL,1900598,5876,31522,,135,5448653.0,3480937.0,8.99,25.37,1929985.0,16.21,35.04,106303.0,4949.0,0.7240000000000001
2021-02-26,UT,370084,651,1907,1851.0,17,662575.0,378573.0,5.26,20.67,168763.0,11.81,25.47,11132.0,3472.0,0.8109999999999999
2021-02-21,TN,765137,1129,11133,8956.0,18,1117120.0,757333.0,5.2,16.36,355245.0,11.09,21.64,21434.0,3139.0,0.7559999999999999
2021-03-07,FL,1909209,4024,31683,,63,5900450.0,3784364.0,9.66,27.47,2074589.0,17.62,36.18,122290.0,5694.0,0.759
2021-02-19,AR,314713,268,5336,,13,517271.0,362972.0,5.0,17.14,150812.0,12.03,22.91,10018.0,3320.0,0.748
2021-01-13,GA,782288,8596,11803,10580.0,141,198756.0,86105.0,0.08,1.87,8937.0,0.81,9.46,28185.0,2655.0,0.198
2021-02-12,FL,1781450,7437,28565,,183,3216044.0,2235645.0,4.48,14.97,962465.0,10.41,20.17,136471.0,6354.0,0.742
2021-02-13,AR,312562,954,5252,,40,457386.0,330146.0,4.11,15.16,124040.0,10.94,20.9,11816.0,3915.0,0.725
2021-03-03,PR,100867,102,2053,1745.0,5,568025.0,363587.0,6.35,17.79,202776.0,11.38,35.57,10416.0,3261.0,0.5
